"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.859693250E0,3.295790412E0,-1.662960762E1,-1.190978192E1,2.071832496E1
9.869742250E0,5.270118126E-1,-1.720425677E1,-9.036963592E0,1.944044504E1
9.879792250E0,-2.107000306E0,-1.093234732E1,-7.749682109E0,1.356514803E1
9.889841250E0,-2.878731616E0,-4.681393118E0,-6.115535608E0,8.222062576E0
9.899891250E0,-2.824090847E0,4.205083609E-2,-4.173475315E0,5.039360435E0
9.909940250E0,-2.247309070E0,3.628946341E0,-8.633811522E-1,4.354891114E0
9.919990250E0,-2.547619581E0,5.374419735E0,4.650799316E-1,5.965823695E0
9.930039250E0,-5.006780144E0,3.492723758E0,-5.691696673E0,8.346399084E0
9.940089250E0,-6.029095050E0,-2.937286803E0,-7.640423961E0,1.016630312E1
9.950139250E0,-3.556517757E0,-7.809923049E0,1.609921487E0,8.731297944E0
9.960188250E0,-2.081009140E0,-8.551431270E0,7.600750018E0,1.162879945E1
9.970238250E0,-2.277162175E0,-8.839025987E0,8.029441558E0,1.215671747E1
9.980287250E0,-2.228215133E0,-3.250480045E0,1.399432599E1,1.453862866E1
9.990337250E0,-4.057610983E0,3.405156441E0,9.747986770E0,1.109425722E1
1.000038625E1,-3.849226742E0,8.819814375E0,2.824948341E0,1.002925746E1
1.001043625E1,-5.568128049E-2,1.261805047E1,4.456993353E-1,1.262604237E1
1.002048625E1,2.812871794E0,1.134873807E1,5.218579159E0,1.280389284E1
1.003053525E1,1.833136313E0,6.933297368E0,8.692906991E0,1.126932265E1
1.004058525E1,3.559993196E-2,2.665154462E0,8.382318099E0,8.795883831E0
1.005063425E1,-5.121101104E-1,-7.672804087E-1,7.264694747E0,7.323029821E0
1.006068425E1,-1.058738381E0,-4.553117486E0,6.235330439E0,7.793019407E0
1.007073325E1,-1.606202073E0,-7.925636523E0,5.478742833E0,9.767918019E0
1.008078325E1,-1.314744393E0,-8.913554013E0,5.955660453E0,1.080045783E1
1.009083225E1,-1.180054073E0,-8.153469188E0,5.993700099E0,1.018803358E1
1.010088225E1,-1.245988007E0,-6.862508637E0,4.248502693E0,8.166779416E0
1.011093225E1,-5.563414463E-1,-5.339674995E0,1.606937799E0,5.603917732E0
1.012098125E1,1.101233167E-1,-3.189671341E0,-5.837321433E-1,3.244514390E0
1.013103125E1,6.844990379E-1,-1.259333546E0,-1.031517838E0,1.765924394E0
1.014108025E1,1.502031587E0,2.178912288E-1,-1.854456139E-1,1.529040730E0
1.015113025E1,1.844390449E0,1.598903579E0,8.119455349E-1,2.572454924E0
1.016117925E1,2.217221198E0,2.650803056E0,1.601678667E0,3.808963276E0
1.017122925E1,2.419296147E0,3.583491256E0,1.437345010E0,4.556354256E0
1.018127825E1,2.577739758E0,4.130231062E0,8.943889368E-1,4.950099237E0
1.019132825E1,2.910926970E0,4.419298693E0,3.157649211E-1,5.301264401E0
1.020137825E1,2.934891198E0,4.010053239E0,1.157848102E-1,4.970665896E0
1.021142725E1,2.312697021E0,3.283807420E0,1.099189565E-1,4.017964766E0
1.022147725E1,1.587333985E0,2.660808812E0,-1.309957570E-1,3.101079264E0
1.023152625E1,1.032113670E0,2.353390864E0,-1.202117372E0,2.837039542E0
1.024157625E1,1.659461729E-1,1.884759334E0,-1.981795485E0,2.739957887E0
1.025162525E1,-8.268185127E-1,1.308314502E0,-2.298810614E0,2.771253494E0
1.026167525E1,-1.530417627E0,8.784529352E-1,-2.346496851E0,2.935967497E0
1.027172525E1,-1.542868834E0,7.047953081E-1,-2.205788430E0,2.782567746E0
1.028177425E1,-1.140049177E0,8.696826965E-1,-2.066233811E0,2.515031268E0
1.029182425E1,-8.265105106E-1,1.086515579E0,-2.345714201E0,2.714039580E0
1.030187325E1,-7.090550047E-1,1.182420441E0,-2.941125500E0,3.248245111E0
1.031192325E1,-5.194441268E-1,9.707155663E-1,-3.301374210E0,3.480112439E0
1.032197225E1,-1.714267682E-1,4.872478956E-1,-3.479119918E0,3.517253624E0
1.033202225E1,5.739349142E-1,-8.288077354E-2,-3.446079349E0,3.494529065E0
1.034207125E1,1.767696030E0,-9.729310763E-1,-3.294335917E0,3.863158457E0
1.035212125E1,3.185340016E0,-2.197086604E0,-2.964333683E0,4.874510719E0
1.036217125E1,4.398524120E0,-3.425229347E0,-2.741630781E0,6.212547775E0
1.037222025E1,5.346553659E0,-4.564565749E0,-3.336206074E0,7.781463068E0
1.038227025E1,6.218089339E0,-5.085103598E0,-4.238427941E0,9.082245594E0
1.039231925E1,6.743267537E0,-4.871295480E0,-4.593271193E0,9.502595276E0
1.040236925E1,6.579153736E0,-4.404553769E0,-4.704913835E0,9.209862756E0
1.041241825E1,5.454986765E0,-4.213182002E0,-3.943046194E0,7.940742817E0
1.042246825E1,3.880172546E0,-4.475829574E0,-2.733945200E0,6.524051327E0
1.043251825E1,2.738806576E0,-4.594847894E0,-2.234032820E0,5.796946720E0
1.044256725E1,2.208265311E0,-4.535864691E0,-2.447466132E0,5.607191333E0
1.045261725E1,2.163699295E0,-5.342238999E0,-2.252352439E0,6.188231062E0
1.046266625E1,2.624462812E0,-6.792822690E0,-1.347209304E0,7.405755738E0
1.047271625E1,3.311993631E0,-7.241992933E0,-5.327012265E-1,7.981198785E0
1.048276525E1,3.800849218E0,-6.847776577E0,2.258720934E-1,7.835146267E0
1.049281525E1,3.808470187E0,-5.789825816E0,3.666449797E-1,6.939809556E0
1.050286425E1,2.981202316E0,-3.885901648E0,-7.542703539E-1,4.955474007E0
1.051291425E1,1.776337337E-1,-2.241149467E0,-2.977938985E0,3.731276628E0
1.052296425E1,-2.857003947E0,-2.191742249E0,-4.350673431E0,5.647527330E0
1.053301325E1,-4.490798738E0,-3.122469292E0,-4.642102168E0,7.173994725E0
1.054306325E1,-5.238119384E0,-4.241049832E0,-3.314991206E0,7.510896422E0
1.055311225E1,-5.142120967E0,-5.160814515E0,-8.506260359E-1,7.334778739E0
1.056316225E1,-4.478026958E0,-5.369317455E0,1.658091434E0,7.185510599E0
1.057321125E1,-3.562777202E0,-5.128948944E0,3.759812289E0,7.289422962E0
1.058326125E1,-2.660059199E0,-5.007771832E0,4.730992709E0,7.384848385E0
1.059331125E1,-2.092813645E0,-5.023992593E0,4.123334856E0,6.828049565E0
1.060336025E1,-1.616390846E0,-5.089212436E0,3.366562479E0,6.312412020E0
1.061341025E1,-1.015337715E0,-4.825855597E0,2.861933442E0,5.701794099E0
1.062345925E1,-8.402530754E-1,-4.979629183E0,3.689170908E0,6.254015831E0
1.063350925E1,-7.343727176E-1,-5.267781724E0,3.018930598E0,6.115780370E0
1.064355825E1,-3.028742956E-1,-5.141191260E0,7.076909955E-1,5.198500452E0
1.065360825E1,3.541168816E-2,-4.486815323E0,-3.543130557E-1,4.500922513E0
1.066365825E1,1.909636678E-1,-3.216752136E0,3.502659054E-1,3.241395938E0
1.067370725E1,1.317257819E-1,-1.688008128E0,2.604998893E0,3.106886279E0
1.068375725E1,-1.236162602E-1,-5.636072695E-2,5.619052620E0,5.620694784E0
1.069380625E1,6.767878029E-3,2.119344948E0,7.559320157E0,7.850795504E0
1.070385625E1,-3.932126811E-1,3.889672517E0,6.962305405E0,7.984852225E0
1.071390525E1,-9.635147202E-1,5.172894863E0,6.155499573E0,8.097985976E0
1.072395525E1,-1.297388395E0,6.047840638E0,5.351272362E0,8.178979700E0
1.073400425E1,-1.728232879E0,6.657281308E0,4.538107391E0,8.240182157E0
1.074405425E1,-2.235518890E0,7.232721587E0,3.744272729E0,8.445672533E0
1.075410425E1,-2.646374375E0,7.533711691E0,3.605400480E0,8.761222620E0
1.076415325E1,-3.224704349E0,7.851227195E0,3.564638955E0,9.205820848E0
1.077420325E1,-3.825798410E0,8.323882779E0,3.620986526E0,9.850649797E0
1.078425225E1,-4.101556317E0,8.601902681E0,5.132922127E0,1.082415740E1
1.079430225E1,-4.049998493E0,8.796424343E0,5.418566213E0,1.109686572E1
1.080435125E1,-3.707513039E0,8.967107491E0,4.735201828E0,1.079707396E1
1.081440125E1,-2.953080424E0,8.736103882E0,4.019689450E0,1.005972655E1
1.082445125E1,-2.264127855E0,8.422740485E0,3.471962634E0,9.387404154E0
1.083450025E1,-1.884760503E0,7.994316164E0,3.267369435E0,8.839520129E0
1.084455050E1,-1.613758722E0,7.370560341E0,3.039475667E0,8.134358566E0
1.085459950E1,-1.304909669E0,6.602687024E0,2.639511498E0,7.229473434E0
1.086464950E1,-1.005235189E0,5.673547500E0,2.089468600E0,6.129071549E0
1.087469850E1,-7.066900983E-1,4.498875205E0,1.027108161E0,4.668430162E0
1.088474850E1,-2.472003973E-1,2.853069355E0,-1.681816804E0,3.321087254E0
1.089479850E1,5.031898540E-1,9.145513058E-2,-5.875276440E0,5.897494156E0
1.090484750E1,1.518699806E0,-4.288281886E0,-1.037497552E1,1.132854482E1
1.091489750E1,2.704240175E0,-1.014922972E1,-1.402851700E1,1.752481293E1
1.092494650E1,3.495796762E0,-1.515510823E1,-1.148395610E1,1.933336877E1
1.093499650E1,3.588772461E0,-1.507093171E1,-8.448520274E0,1.764623941E1
1.094504550E1,7.915764669E-1,-9.153203316E0,-7.806274971E0,1.205593850E1
1.095509550E1,-1.563509213E0,-3.462916991E0,-7.140914454E0,8.088820334E0
1.096514550E1,-2.291614738E0,-3.574753761E-2,-5.596144983E0,6.047281593E0
1.097519450E1,-2.373109429E0,2.441344682E0,-2.340760294E0,4.131703156E0
1.098524450E1,-2.272696803E0,4.129156344E0,-8.052551508E-2,4.713975735E0
1.099529350E1,-2.930894042E0,4.650588816E0,-5.826658596E0,8.010497277E0
1.100534350E1,-3.625618690E0,4.014584831E0,-1.399342903E1,1.500260172E1
1.101539250E1,-2.086764116E0,7.634978449E-1,-7.737174915E0,8.049931000E0
1.102544250E1,9.463934150E-2,-3.796556193E0,9.301955897E0,1.004734687E1
1.103549250E1,-1.691924886E0,-9.404920687E0,1.177592863E1,1.516534332E1
1.104554150E1,-2.759126527E0,-1.578043988E1,7.954763258E0,1.788612089E1
1.105559150E1,-8.965139611E-1,-1.095852998E1,1.299959065E1,1.702593532E1
1.106564050E1,-2.918153543E0,-1.935286294E0,1.128300952E1,1.181385868E1
1.107569050E1,-5.731958846E0,5.502142805E0,5.424552008E0,9.620534920E0
1.108573950E1,-4.271294263E0,1.166779607E1,-7.674198648E-1,1.244870889E1
1.109578950E1,-3.816520049E-1,1.358308196E1,8.283899519E-1,1.361366974E1
1.110583950E1,6.598167711E-1,1.003895591E1,7.346239432E0,1.245725603E1
1.111588850E1,-8.283798654E-1,5.008129681E0,9.022120435E0,1.035211250E1
1.112593850E1,-1.873225116E0,1.127012225E0,7.298717941E0,7.619082128E0
1.113598750E1,-1.962755051E0,-2.314849527E0,4.282809769E0,5.249132809E0
1.114603750E1,-1.831056459E0,-5.677780885E0,2.938786906E0,6.650295633E0
1.115608650E1,-2.004271452E0,-7.340182886E0,3.619212188E0,8.425798818E0
1.116613650E1,-1.827430016E0,-6.725493171E0,4.366691294E0,8.224338983E0
1.117618650E1,-1.433749557E0,-5.791817962E0,4.499161134E0,7.472833733E0
1.118623550E1,-1.080744085E0,-5.559032121E0,3.986533399E0,6.925553728E0
1.119628550E1,-2.853613731E-1,-4.931160443E0,2.649659926E0,5.605218296E0
1.120633450E1,8.094429266E-1,-3.785899642E0,1.643736520E0,4.205960497E0
1.121638450E1,1.676142666E0,-2.382913456E0,1.146831874E0,3.130966963E0
1.122643350E1,2.158498781E0,-8.138698536E-1,1.042792439E0,2.531583931E0
1.123648350E1,2.548637873E0,6.524264753E-1,1.449568030E0,3.003741465E0
1.124653350E1,3.161751471E0,1.944051270E0,1.699504924E0,4.082196062E0
1.125658250E1,3.410122481E0,2.953578315E0,1.320135818E0,4.700565793E0
1.126663250E1,3.356174023E0,4.002582836E0,4.515828037E-1,5.242947688E0
1.127668150E1,3.161584826E0,4.708043557E0,-5.379135076E-1,5.696546646E0
1.128673150E1,2.726640566E0,4.796176885E0,-1.028504256E0,5.612103215E0
1.129678150E1,1.657321356E0,4.085891626E0,-1.158716998E0,4.558930745E0
1.130683050E1,8.818478286E-2,3.140798559E0,-1.957013378E0,3.701660911E0
1.131688050E1,-1.269386372E0,2.317131110E0,-2.692445172E0,3.772227372E0
1.132692950E1,-2.148309569E0,1.782021416E0,-2.991999199E0,4.091808102E0
1.133697950E1,-1.857531336E0,1.857413660E0,-2.588240188E0,3.687735814E0
1.134702850E1,-1.264409660E0,1.950557467E0,-1.865454897E0,2.980491267E0
1.135707850E1,-4.793693572E-1,2.092974590E0,-1.203924746E0,2.461660498E0
1.136712850E1,2.714957245E-1,1.926804907E0,-8.295025308E-1,2.115268666E0
1.137717750E1,7.827169119E-1,1.433624427E0,-1.154835178E0,2.000392224E0
1.138722750E1,1.142283691E0,8.980089480E-1,-1.935988837E0,2.420595975E0
1.139727650E1,1.211827550E0,1.716684043E-1,-2.585986086E0,2.860999841E0
1.140732650E1,1.252702657E0,-4.225794446E-1,-2.675999001E0,2.984762635E0
1.141737650E1,1.330101812E0,-9.705430734E-1,-2.581201602E0,3.061654193E0
1.142742550E1,1.422164469E0,-1.693935451E0,-2.889678773E0,3.638985092E0
1.143747550E1,1.684304794E0,-2.506022488E0,-3.657864915E0,4.743100999E0
1.144752450E1,2.466999925E0,-2.985334543E0,-4.389058355E0,5.853387413E0
1.145757450E1,3.484586480E0,-3.281342819E0,-4.337854580E0,6.459608037E0
1.146762350E1,4.436239831E0,-3.545506573E0,-3.273952231E0,6.555120434E0
1.147767350E1,4.985383428E0,-3.767725326E0,-1.932172067E0,6.540878454E0
1.148772350E1,5.262219268E0,-4.029424480E0,-1.558704263E0,6.808580780E0
1.149777250E1,5.369961233E0,-4.451444346E0,-2.125101824E0,7.291632065E0
1.150782250E1,4.987886036E0,-4.566166132E0,-3.204503096E0,7.483162456E0
1.151787150E1,3.651009347E0,-4.714726340E0,-4.219022494E0,7.304701535E0
1.152792150E1,1.954196189E0,-4.924758911E0,-5.215988842E0,7.434962857E0
1.153797050E1,8.048698193E-1,-5.028214867E0,-5.665987051E0,7.618016109E0
1.154802050E1,9.030942714E-1,-5.018999655E0,-4.118630479E0,6.555078476E0
1.155807050E1,2.010493766E0,-5.231833627E0,-1.178460706E0,5.727384911E0
1.156811950E1,3.166782123E0,-5.515124794E0,9.355270225E-1,6.428088465E0
1.157816950E1,4.102844458E0,-6.101256123E0,1.476050362E0,7.499158859E0
1.158821850E1,4.332105598E0,-6.863165864E0,6.968816864E-1,8.145908707E0
1.159826850E1,3.604390959E0,-6.050137424E0,-4.986716008E-1,7.060061643E0
1.160831850E1,2.179093259E0,-4.204011229E0,-1.602130072E0,4.998897740E0
1.161836750E1,-1.122273057E0,-2.541402821E0,-3.403396429E0,4.393328165E0
1.162841750E1,-4.100742969E0,-2.251681471E0,-4.456501018E0,6.461158075E0
1.163846650E1,-5.471549588E0,-2.773205745E0,-4.129662713E0,7.394771066E0
1.164851650E1,-5.726765934E0,-3.651223063E0,-2.596389452E0,7.271073930E0
1.165856550E1,-5.068496336E0,-4.272462829E0,-7.721411260E-1,6.673814175E0
1.166861550E1,-3.990813853E0,-4.268045257E0,1.251619899E0,5.975730742E0
1.167866550E1,-2.942484393E0,-4.167967823E0,3.209503927E0,6.027527323E0
1.168871450E1,-2.160871289E0,-4.280889251E0,3.884752085E0,6.171440373E0
1.169876450E1,-1.571985190E0,-4.850335550E0,3.561537884E0,6.219440850E0
1.170881350E1,-9.315617332E-1,-5.903105679E0,3.037398151E0,6.703749059E0
1.171886350E1,-2.217113610E-1,-6.504843226E0,2.392886467E0,6.934554562E0
1.172891350E1,4.698449738E-2,-6.498529987E0,2.109533905E0,6.832512922E0
1.173896250E1,3.356348562E-1,-5.251507169E0,9.910714781E-1,5.354736313E0
1.174901250E1,3.457299279E-1,-3.369548067E0,2.791650787E-1,3.398722775E0
1.175906150E1,1.289910391E-1,-1.872496553E0,4.813907397E-1,1.937683946E0
1.176911150E1,-1.427179626E-1,-8.322324497E-1,1.787353492E0,1.976768012E0
1.177916050E1,-7.769119424E-1,3.318739271E-1,4.921016693E0,4.993008889E0
1.178921050E1,-8.562200671E-1,2.220633926E0,7.005661340E0,7.398893069E0
1.179926050E1,-7.380145097E-1,3.873358201E0,6.843608097E0,7.898261894E0
1.180930950E1,-7.522729450E-1,4.895120544E0,5.983263988E0,7.767082315E0
1.181935950E1,-1.135632191E0,5.579527781E0,4.846336055E0,7.477149449E0
1.182940850E1,-1.358399413E0,6.201249357E0,3.821093448E0,7.409554487E0
1.183945850E1,-1.642646599E0,6.597795244E0,3.668846278E0,7.725905963E0
1.184950863E1,-1.948008373E0,7.017417752E0,4.225237792E0,8.419710382E0
1.185955763E1,-2.447528697E0,7.257948230E0,4.316269584E0,8.791950429E0
1.186960763E1,-2.950522560E0,7.093292976E0,5.208244790E0,9.281497854E0
1.187965663E1,-3.201096216E0,7.138886640E0,5.899900235E0,9.798956180E0
1.188970662E1,-3.443834895E0,7.117519745E0,5.789332311E0,9.799768094E0
1.189975563E1,-3.399415937E0,6.772982503E0,5.318397562E0,9.258221931E0
1.190980563E1,-3.068586322E0,6.614808303E0,3.901287426E0,8.269942834E0
1.191985563E1,-2.774052130E0,6.655528312E0,3.203080176E0,7.889939477E0
1.192990463E1,-2.335334077E0,6.733113847E0,3.490073215E0,7.935314636E0
1.193995462E1,-1.544538506E0,6.651043498E0,3.873595013E0,7.850268603E0
1.195000363E1,-6.770368212E-1,6.323664910E0,3.302453314E0,7.166122706E0
1.196005362E1,1.360781751E-1,5.845399507E0,1.951300648E0,6.163991149E0
1.197010263E1,8.951183769E-1,5.177610642E0,5.014504901E-1,5.278289635E0
1.198015263E1,1.638572844E0,3.830030333E0,-1.502860723E0,4.428616450E0
1.199020263E1,2.348145327E0,1.465930293E0,-5.090103552E0,5.794125669E0
1.200025163E1,3.381353888E0,-1.963030162E0,-8.614336785E0,9.460118381E0
1.201030162E1,4.357395975E0,-6.028273516E0,-1.172815103E1,1.388799870E1
1.202035063E1,4.354355423E0,-1.008445895E1,-1.133191797E1,1.578192283E1
1.203040063E1,1.485440551E0,-1.360036399E1,-9.334899695E0,1.656251148E1
1.204045063E1,-2.522472753E0,-1.221766706E1,-9.229314768E0,1.551819926E1
1.205049963E1,-4.027221833E0,-6.909736598E0,-8.228443941E0,1.147476646E1
1.206054962E1,-4.229570578E0,-2.368250978E0,-6.362681626E0,7.998849758E0
1.207059863E1,-4.303657724E0,1.244668145E0,-3.349513752E0,5.593738551E0
1.208064863E1,-4.499476006E0,3.834411651E0,-6.756542471E-1,5.950168544E0
1.209069863E1,-5.046392106E0,4.063692672E0,-1.756981300E0,6.713170243E0
1.210074763E1,-5.976076591E0,-5.636505389E-1,-5.988140566E0,8.478739340E0
1.211079762E1,-6.259099955E0,-7.265461902E0,-4.495136788E0,1.059101145E1
1.212084663E1,-6.601657330E0,-9.655922359E0,-4.916315532E-1,1.170728054E1
1.213089662E1,-6.303558674E0,-5.722351871E0,3.630423347E0,9.255276148E0
1.214094563E1,-3.482315129E0,8.277417880E-1,6.607308079E0,7.514532266E0
1.215099563E1,-9.106175184E-1,6.077913453E0,9.893801125E0,1.164721241E1
1.216104563E1,-6.211019909E-1,1.008495713E1,6.883245787E0,1.222584151E1
1.217109463E1,7.704878989E-1,1.298695248E1,1.978199886E0,1.315932601E1
1.218114462E1,2.948877153E0,1.238802569E1,2.869214103E0,1.305340747E1
1.219119363E1,3.181406594E0,7.799798595E0,7.426526381E0,1.122993767E1
1.220124363E1,1.536700314E0,2.010572703E0,8.853458669E0,9.208017206E0
1.221129363E1,-1.166519888E-1,-3.075400960E0,8.183394653E0,8.742976998E0
1.222134263E1,-4.872879490E-1,-7.597260985E0,8.420149584E0,1.135142031E1
1.223139262E1,-6.481626856E-1,-1.229598817E1,7.910397509E0,1.463508896E1
1.224144163E1,4.342510718E-1,-1.355531003E1,8.107124741E0,1.580064794E1
1.225149163E1,2.070032162E0,-9.609484942E0,8.069219581E0,1.271768606E1
1.226154163E1,2.552315187E0,-5.005632920E0,5.372907060E0,7.774239772E0
1.227159063E1,2.352833917E0,-1.637382351E0,1.940881640E0,3.461772659E0
1.228164062E1,1.993600868E0,5.086136216E-1,-2.716113532E-1,2.075308402E0
1.229168963E1,1.561155124E0,1.854695874E0,-1.254602125E0,2.729675549E0
1.230173962E1,8.382992283E-1,2.120797396E0,-8.655633330E-1,2.439206239E0
1.231178863E1,1.538051605E-2,1.607383795E0,-6.548881531E-2,1.608790854E0
1.232183863E1,-1.292960591E0,6.678876829E-1,1.340426241E0,1.978525601E0
1.233188863E1,-2.776499189E0,-3.912582493E-1,2.482383950E0,3.744897975E0
1.234193763E1,-2.704674039E0,-5.260342312E-1,1.965815191E0,3.384730866E0
1.235198762E1,-1.270835312E0,3.217354399E-1,1.083218919E0,1.700558529E0
1.236203663E1,1.945178613E-1,1.241284946E0,2.593281072E-1,1.282917215E0
1.237208663E1,1.068981241E0,1.908010787E0,6.819022894E-2,2.188121561E0
1.238213663E1,1.695192164E0,2.643120984E0,5.264791312E-1,3.183856983E0
1.239218563E1,1.861377488E0,3.464184667E0,3.400962087E-1,3.947273362E0
1.240223562E1,1.652426944E0,3.472100628E0,-7.806746256E-1,3.923703665E0
1.241228463E1,1.263305998E0,3.193142248E0,-2.173989956E0,4.064275063E0
1.242233463E1,6.497350019E-1,2.919280887E0,-3.011577432E0,4.244284992E0
1.243238363E1,-2.411489676E-1,2.442359174E0,-3.356703488E0,4.158212292E0
1.244243363E1,-9.315788363E-1,1.866866854E0,-2.528582801E0,3.278225428E0
1.245248363E1,-9.175177445E-1,1.818620308E0,-1.330185135E0,2.432819584E0
1.246253263E1,-6.251885368E-1,1.945777953E0,-4.166699561E-1,2.085791552E0
1.247258262E1,-3.339735161E-1,1.963683881E0,-4.458738747E-1,2.041175202E0
1.248263163E1,-7.239452317E-2,2.088089241E0,-1.546440752E0,2.599391591E0
1.249268163E1,4.276098043E-2,1.914475468E0,-2.489801728E0,3.141044008E0
1.250273163E1,8.123448998E-2,1.094460191E0,-3.100138483E0,3.288662458E0
1.251278063E1,3.006898490E-1,-3.824926883E-1,-3.516307333E0,3.549807361E0
1.252283062E1,1.132088339E0,-2.073758885E0,-4.086920443E0,4.720701074E0
1.253287963E1,2.569162477E0,-3.746695815E0,-4.815575023E0,6.620278557E0
1.254292963E1,3.891654431E0,-4.947647837E0,-4.812538271E0,7.923680833E0
1.255297963E1,4.797275577E0,-5.447939116E0,-3.927637319E0,8.253497954E0
1.256302863E1,5.701126478E0,-5.104395901E0,-3.138382781E0,8.270861328E0
1.257307862E1,6.375557195E0,-4.368127955E0,-3.398390628E0,8.442590256E0
1.258312763E1,6.275634127E0,-4.152181510E0,-3.939909748E0,8.493943949E0
1.259317762E1,5.335428162E0,-4.627504594E0,-3.398534177E0,7.837769261E0
1.260322663E1,4.279015219E0,-5.267668288E0,-2.454355029E0,7.216797007E0
1.261327663E1,3.291676895E0,-5.610760683E0,-2.152520588E0,6.851942579E0
1.262332663E1,2.508112868E0,-5.348605447E0,-2.793307596E0,6.534583209E0
1.263337563E1,1.956789722E0,-4.894866775E0,-4.081380791E0,6.666814526E0
1.264342562E1,1.948157769E0,-4.676709498E0,-4.254398733E0,6.615651064E0
1.265347463E1,2.728744687E0,-4.670617869E0,-2.389076129E0,5.913408796E0
1.266352463E1,3.334511551E0,-5.203748866E0,-4.151452947E-1,6.194377705E0
1.267357463E1,4.058338961E0,-5.134602617E0,2.344330019E-1,6.548986028E0
1.268362363E1,4.264640424E0,-5.033339367E0,6.606967771E-1,6.630096783E0
1.269367362E1,3.358425201E0,-4.827633151E0,1.503716755E-1,5.882828683E0
1.270372263E1,1.759896137E0,-4.213949157E0,-9.091516945E-1,4.656303116E0
1.271377263E1,-5.680900374E-1,-3.309681349E0,-2.637538063E0,4.270049644E0
1.272382163E1,-2.466356147E0,-2.569234398E0,-3.495078431E0,4.989934997E0
1.273387163E1,-3.457420608E0,-2.648208062E0,-2.941096848E0,5.255170204E0
1.274392162E1,-3.591088543E0,-3.196783310E0,-1.610246007E0,5.070328654E0
1.275397063E1,-3.189929203E0,-3.846732904E0,-1.898906672E-1,5.000906000E0
1.276402062E1,-2.713244011E0,-4.376001815E0,1.006021639E0,5.246252423E0
1.277406963E1,-2.533465810E0,-5.009827128E0,2.178933338E0,6.022006921E0
1.278411963E1,-2.464687936E0,-5.603283264E0,3.238516642E0,6.925276890E0
1.279416963E1,-2.155289391E0,-6.348364719E0,3.964394671E0,7.788673318E0
1.280421863E1,-1.464690537E0,-7.341418988E0,4.498571734E0,8.733779180E0
1.281426862E1,-5.266537437E-1,-7.569477940E0,3.912987120E0,8.537319758E0
1.282431763E1,3.333994657E-2,-6.744686072E0,2.356126192E0,7.144454660E0
1.283436763E1,3.106608135E-1,-4.801459259E0,1.281561152E0,4.979248954E0
1.284441738E1,1.827187648E-1,-3.060720940E0,-2.402691078E-1,3.075569551E0
1.285446637E1,1.029414741E-1,-1.974455622E0,-2.586069994E-1,1.993978317E0
1.286451638E1,-1.959099737E-1,-6.988212079E-1,2.243187514E0,2.357673010E0
1.287456538E1,-5.819921215E-1,1.165881591E0,5.307704759E0,5.465320166E0
1.288461538E1,-4.976550624E-1,3.292305763E0,7.477171454E0,8.185049222E0
1.289466538E1,-5.223949242E-1,5.158013114E0,7.397703116E0,9.033493628E0
1.290471437E1,-9.710538277E-1,6.184012350E0,6.517674941E0,9.036871191E0
1.291476438E1,-1.344835626E0,6.807089311E0,5.184342542E0,8.661550401E0
1.292481338E1,-1.454487585E0,6.916270861E0,4.652518690E0,8.461457730E0
1.293486338E1,-1.712824589E0,7.122133198E0,3.707018656E0,8.209782986E0
1.294491238E1,-2.035918044E0,7.227597672E0,3.668241676E0,8.356980758E0
1.295496237E1,-2.320835614E0,7.653272048E0,4.204008598E0,9.035072733E0
1.296501238E1,-2.458776401E0,7.743799810E0,4.959713566E0,9.518969249E0
1.297506138E1,-2.725470831E0,7.433817274E0,5.356917264E0,9.559623062E0
1.298511138E1,-2.750441950E0,7.278470787E0,5.057456208E0,9.280028622E0
1.299516038E1,-3.020279550E0,7.191263074E0,4.138355476E0,8.829628487E0
1.300521037E1,-3.279108598E0,7.026305519E0,3.491639391E0,8.503709078E0
1.301526038E1,-3.166634481E0,6.977947292E0,3.313003153E0,8.348371831E0
1.302530937E1,-2.689189150E0,6.943496667E0,3.101328391E0,8.066109473E0
1.303535938E1,-1.805833032E0,6.574115775E0,2.957871341E0,7.431623916E0
1.304540838E1,-4.441281885E-1,5.838968740E0,2.505352982E0,6.369269923E0
1.305545838E1,6.381461129E-1,5.028290296E0,8.079483783E-1,5.132612819E0
1.306550838E1,1.324637297E0,4.110280947E0,-1.396307496E0,4.538584367E0
1.307555737E1,1.725518309E0,2.747556349E0,-4.118445999E0,5.242907283E0
1.308560738E1,2.520488208E0,1.213946289E-1,-7.275855328E0,7.701017349E0
1.309565638E1,4.085089973E0,-3.621930267E0,-9.598286355E0,1.104234757E1
1.310570638E1,4.964293106E0,-7.787318298E0,-1.098128500E1,1.434835017E1
1.311575538E1,3.424721224E0,-1.197618290E1,-1.052187278E1,1.630544323E1
1.312580537E1,-1.369358849E0,-1.365422854E1,-1.136913316E1,1.782050194E1
1.313585538E1,-4.898996956E0,-1.039246220E1,-1.022409280E1,1.537971116E1
1.314590438E1,-5.606705639E0,-5.896814659E0,-6.494662639E0,1.041096605E1
1.315595438E1,-5.038663257E0,-1.773634170E0,-3.134761893E0,6.193596508E0
1.316600338E1,-3.469971949E0,1.933271343E0,-2.786894077E-1,3.981948166E0
