"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.330056496E1,7.778732246E0,8.921590426E0,7.126329160E-1,1.185796343E1
1.331061596E1,7.817681719E0,9.555944327E0,-3.478308617E0,1.282695795E1
1.332066696E1,7.717571540E0,9.690030338E0,-8.857005005E0,1.522839900E1
1.333071796E1,6.309988273E0,1.096265928E1,-1.130900507E1,1.696730521E1
1.334076796E1,3.529934561E0,1.255074317E1,-9.282961802E0,1.600484214E1
1.335081896E1,1.253723727E0,1.267331836E1,-5.840156894E0,1.401043375E1
1.336086996E1,-1.891960180E-1,1.039515192E1,-4.355714023E0,1.127240982E1
1.337091996E1,-7.251538512E-1,8.253359511E0,-4.645624823E0,9.498716825E0
1.338097096E1,-4.555755749E-1,6.732896916E0,-5.167957474E0,8.499837318E0
1.339102196E1,2.001805973E-1,4.562492326E0,-4.815531753E0,6.636697565E0
1.340107196E1,7.669555959E-1,2.183576612E0,-3.208967153E0,3.956475438E0
1.341112296E1,1.097999072E0,-2.890553516E-1,3.054326718E-1,1.175773820E0
1.342117396E1,1.219570579E0,-4.142735333E0,5.045721431E0,6.641454147E0
1.343122396E1,2.118145684E0,-7.501805774E0,5.827407625E0,9.732538756E0
1.344127496E1,3.995576118E0,-1.358900870E1,1.748581190E0,1.427176661E1
1.345132596E1,7.019223956E0,-2.318732312E1,-8.068415004E0,2.553469755E1
1.346137696E1,1.050691794E1,-2.835838079E1,-1.414063853E1,3.338488795E1
1.347142696E1,1.010896229E1,-3.120908787E1,-1.150521073E1,3.476446689E1
1.348147796E1,5.789263898E0,-3.190416043E1,-3.889958446E0,3.265766075E1
1.349152896E1,3.040789829E0,-2.975449474E1,3.507477160E-1,2.991152594E1
1.350157896E1,1.085943137E0,-2.841340776E1,4.075995798E0,2.872481079E1
1.351162996E1,5.697623411E-1,-2.739730903E1,7.178519068E0,2.832787157E1
1.352168096E1,2.132432186E0,-2.009033132E1,1.152039010E1,2.325700040E1
1.353173096E1,2.869987105E0,-1.168665802E1,8.868060336E0,1.494848807E1
1.354178196E1,2.083591709E0,-6.657463156E0,3.438791087E0,7.777432367E0
1.355183296E1,6.451943466E-1,-2.888345023E0,1.461823209E0,3.300869554E0
1.356188396E1,-1.175028683E0,6.018006974E-1,9.479207808E-1,1.625241611E0
1.357193396E1,-3.557236965E0,2.772038641E0,1.326648447E0,4.700864724E0
1.358198496E1,-4.593386383E0,4.323271624E0,3.201454065E0,7.073838006E0
1.359203596E1,-5.294453214E0,5.309759470E0,6.883719411E0,1.017891809E1
1.360208596E1,-6.803306163E0,6.802954161E0,8.983917067E0,1.316343139E1
1.361213696E1,-8.454980278E0,9.670321712E0,7.955078423E0,1.510910607E1
1.362218796E1,-9.652557871E0,1.324531170E1,5.859498314E0,1.740528299E1
1.363223796E1,-1.073842324E1,1.701779958E1,4.974716937E0,2.072841154E1
1.364228908E1,-1.079528624E1,1.967140404E1,5.058905148E0,2.300206215E1
1.365234008E1,-9.596851448E0,2.147648863E1,6.604454053E0,2.443272263E1
1.366239008E1,-8.530594717E0,2.318469187E1,8.006469017E0,2.596929975E1
1.367244108E1,-8.560755240E0,2.366110897E1,8.592748280E0,2.658890616E1
1.368249208E1,-8.948222739E0,2.415900874E1,9.714483978E0,2.753360842E1
1.369254308E1,-7.790008017E0,2.164479021E1,1.495081353E1,2.743552429E1
1.370259308E1,-5.284500083E0,1.550099442E1,1.834207582E1,2.458939842E1
1.371264408E1,-3.829418129E0,1.130851273E1,1.411063764E1,1.848396597E1
1.372269508E1,-2.420434600E0,8.879121514E0,9.593318560E0,1.329394838E1
1.373274508E1,-9.347152828E-1,6.000517952E0,6.812525468E0,9.126358069E0
1.374279608E1,3.279213555E-1,1.049596844E0,4.453358432E0,4.587110994E0
1.375284708E1,3.120845228E0,-9.618520644E0,-7.319431118E0,1.248317613E1
1.376289708E1,6.672546633E0,-1.994164364E1,-2.926924133E1,3.603998498E1
1.377294808E1,8.053852513E0,-1.914123583E1,-2.462441202E1,3.221200268E1
1.378299908E1,9.038048835E0,-1.508443410E1,-2.099302681E1,2.738491653E1
1.379304908E1,8.016476526E0,-3.853561283E0,-1.289978570E1,1.566902363E1
1.380310008E1,1.730018473E0,8.269969112E0,1.633192704E1,1.838796328E1
1.381315108E1,-4.877513116E0,1.306553906E1,3.178316048E1,3.470832372E1
1.382320208E1,-1.043116024E1,3.708065600E0,3.074464587E1,3.267708837E1
1.383325208E1,-6.011301388E0,-3.560223430E0,1.141587463E1,1.338406249E1
1.384330308E1,-5.549784749E0,-4.781526686E0,9.544435253E0,1.203159809E1
1.385335408E1,-8.136994658E0,-2.247856808E0,7.642627777E0,1.138741857E1
1.386340408E1,-9.231952447E0,3.851765603E0,2.253523198E0,1.025394612E1
1.387345508E1,-1.140064146E1,7.963063381E0,-3.965160656E0,1.446054989E1
1.388350608E1,-1.762710869E1,3.121839547E0,-3.181678197E0,1.818196687E1
1.389355608E1,-1.986365582E1,-8.399686668E0,1.007773231E1,2.380504667E1
1.390360708E1,-1.483253722E1,-2.370233184E1,2.307645289E1,3.625365324E1
1.391365808E1,-5.457075391E0,-3.181884019E1,1.683625757E1,3.640985900E1
1.392370908E1,3.818678841E0,-3.053652709E1,6.272600591E-1,3.078076104E1
1.393375908E1,9.233974999E0,-2.772410758E1,-1.610778689E1,3.336694822E1
1.394381008E1,1.037496616E1,-2.552524108E1,-1.993681384E1,3.400962219E1
1.395386108E1,1.006629048E1,-2.162880392E1,-8.745839496E0,2.540915330E1
1.396391108E1,1.125311855E1,-1.673674966E1,6.597832958E-1,2.017886965E1
1.397396208E1,1.173334686E1,-1.169630943E1,-8.399841034E-1,1.658857005E1
1.398401308E1,1.082024567E1,-5.882869635E0,-7.539758881E0,1.444070066E1
1.399406308E1,6.726715239E0,-9.319806862E-1,-1.620530675E1,1.757069301E1
1.400411408E1,-7.981259331E-2,2.116814273E0,-2.024020247E1,2.035075106E1
1.401416508E1,-4.233136210E0,4.187277668E0,-1.846121751E1,1.939766193E1
1.402421608E1,-3.813143282E0,5.061076219E0,-1.451615608E1,1.583898170E1
1.403426608E1,3.066934776E-1,4.464028139E0,-1.022750991E1,1.116349260E1
1.404431708E1,4.980027963E0,4.861572729E0,-6.115354344E0,9.264616920E0
1.405436808E1,8.165092868E0,5.690000980E0,-2.761728830E0,1.032821373E1
1.406441808E1,9.401546259E0,6.793278188E0,-2.222298336E0,1.181000891E1
1.407446908E1,9.463120948E0,7.909892310E0,-5.112312446E0,1.335113452E1
1.408452008E1,9.211123495E0,9.050336759E0,-7.009495944E0,1.469307404E1
1.409457008E1,8.083635306E0,1.066209486E1,-6.747548869E0,1.498515406E1
1.410462108E1,6.393252039E0,1.290284730E1,-6.736995814E0,1.589793234E1
1.411467208E1,4.370651613E0,1.404976929E1,-6.729633000E0,1.617981993E1
1.412472308E1,2.371286560E0,1.322821561E1,-5.305051292E0,1.444826140E1
1.413477308E1,1.133003283E0,1.025739386E1,-3.888064533E0,1.102791327E1
1.414482408E1,1.290818464E0,7.676035259E0,-4.199410640E0,8.844364269E0
1.415487508E1,2.441034487E0,5.700202618E0,-4.451664786E0,7.633366139E0
1.416492508E1,3.133962871E0,2.919931097E0,-2.173538404E0,4.803331145E0
1.417497608E1,3.271572121E0,-1.102209506E0,2.787054875E0,4.436859793E0
1.418502708E1,3.252442371E0,-6.823225873E0,6.733205064E0,1.012278831E1
1.419507808E1,3.620298309E0,-1.025197700E1,5.696363921E0,1.227428833E1
1.420512808E1,3.974023573E0,-1.777165888E1,-8.157462251E-1,1.822882784E1
1.421517908E1,4.409031567E0,-2.456504641E1,-1.256081442E1,2.794020622E1
1.422523008E1,4.397465482E0,-2.946329638E1,-1.704033709E1,3.431904172E1
1.423528008E1,2.792393968E0,-3.224924672E1,-1.064681842E1,3.407588767E1
1.424533108E1,1.851031717E0,-3.170535743E1,-3.871158478E0,3.199440383E1
1.425538208E1,1.909204203E0,-2.935261795E1,3.522596598E-1,2.941675251E1
1.426543308E1,2.023052562E0,-2.901115693E1,4.229148409E0,2.938750864E1
1.427548308E1,2.961987196E0,-2.381748457E1,8.537321938E0,2.547413993E1
1.428553408E1,3.932695745E0,-1.396927886E1,9.977295856E0,1.761116919E1
1.429558508E1,3.668796577E0,-6.636212035E0,5.074372787E0,9.124069141E0
1.430563508E1,1.763845054E0,-2.018509714E0,1.043720977E0,2.876609865E0
1.431568608E1,1.237633359E-1,1.073211994E0,1.098269652E0,1.540551063E0
1.432573708E1,-1.508676363E0,2.518327954E0,2.335079139E0,3.751089793E0
1.433578708E1,-2.914882319E0,2.920822797E0,5.001394858E0,6.483956761E0
1.434583808E1,-3.070375570E0,3.295053370E0,8.958754744E0,1.002715660E1
1.435588908E1,-3.456996101E0,4.852176839E0,9.542851242E0,1.124990897E1
1.436594008E1,-5.278267536E0,7.506026294E0,6.676742595E0,1.134810251E1
1.437599008E1,-7.242610399E0,1.102396851E1,5.345790013E0,1.423238413E1
1.438604108E1,-8.775631644E0,1.459730841E1,6.368534104E0,1.818382111E1
1.439609208E1,-1.039592726E1,1.753973609E1,9.418496168E0,2.245942376E1
1.440614208E1,-1.208639824E1,1.942576017E1,1.167196396E1,2.568415705E1
1.441619308E1,-1.367662572E1,2.026098114E1,1.165351717E1,2.708065564E1
1.442624408E1,-1.415350708E1,2.071533786E1,1.171197997E1,2.768785763E1
1.443629408E1,-1.189697418E1,2.100632338E1,1.406099595E1,2.793770254E1
1.444634508E1,-6.977635635E0,1.953174680E1,1.811468111E1,2.753757803E1
1.445639608E1,-3.441961740E0,1.719900246E1,1.749603868E1,2.477426398E1
1.446644708E1,-2.663342995E0,1.506400627E1,1.221091352E1,1.957355588E1
1.447649708E1,-2.724776766E0,1.321712227E1,6.835155362E0,1.512732886E1
1.448654808E1,-3.072269191E0,1.030416106E1,3.934009322E0,1.144949791E1
1.449659908E1,-2.922623740E0,6.565205787E0,1.632304044E0,7.369401132E0
1.450664908E1,5.540141813E-2,2.639351285E-1,-4.088230512E0,4.097116033E0
1.451670008E1,4.582486296E0,-9.584520839E0,-2.131843371E1,2.381885464E1
1.452675108E1,7.755881327E0,-1.557563764E1,-3.244935014E1,3.682002862E1
1.453680208E1,7.713107775E0,-1.422697735E1,-2.138120942E1,2.681520152E1
1.454685208E1,6.646200834E0,-8.611002703E0,-5.256549808E0,1.208108724E1
1.455690308E1,3.379570194E0,2.293787271E0,1.702829417E1,1.751130369E1
1.456695408E1,-3.133140460E0,1.233901082E1,2.628159480E1,2.920256808E1
1.457700408E1,-1.120374232E1,1.319842873E1,2.704244385E1,3.210943993E1
1.458705508E1,-1.082451647E1,-1.388023746E0,2.731130351E1,2.941095147E1
1.459710608E1,-1.246421725E0,-1.473052436E1,-1.468058095E0,1.485587795E1
1.460715608E1,-8.881321967E-1,-1.947616551E1,1.993054007E0,1.959801179E1
1.461720708E1,-5.736088734E0,-1.567442284E1,-6.664210550E-1,1.670432167E1
1.462725808E1,-1.054303268E1,-1.756683092E0,-9.793509682E0,1.449669981E1
1.463730908E1,-1.564304668E1,4.549902102E0,-6.453808143E0,1.752307502E1
1.464735925E1,-1.847068766E1,-2.999440366E-1,7.593463218E0,1.997290547E1
1.465741025E1,-1.552235781E1,-1.068038495E1,2.299996897E1,2.973235254E1
1.466746125E1,-6.272882427E0,-1.858372253E1,2.183251390E1,2.934897715E1
1.467751125E1,2.371557578E0,-2.316955226E1,1.634716605E1,2.845491654E1
1.468756225E1,6.293519590E0,-2.645996528E1,5.787039617E0,2.780697717E1
1.469761325E1,8.722141900E0,-2.805446591E1,-1.571052355E1,3.331590261E1
1.470766425E1,9.416781179E0,-2.441551206E1,-2.325305986E1,3.500711056E1
1.471771425E1,9.381390907E0,-1.763358156E1,-1.680301030E1,2.610162541E1
1.472776525E1,7.271067628E0,-1.385844372E1,-8.083442348E0,1.761439545E1
1.473781625E1,5.537972204E0,-9.834787517E0,-3.552470607E0,1.183267633E1
1.474786625E1,5.157313203E0,-4.541388556E0,-6.676557823E0,9.581154098E0
1.475791725E1,3.632367547E0,7.819832325E-1,-1.289642939E1,1.342100901E1
1.476796825E1,7.999172276E-1,5.716851979E0,-1.831955234E1,1.920750536E1
1.477801925E1,-1.576728890E0,8.334573829E0,-1.979286007E1,2.153389200E1
1.478806925E1,6.975637642E-1,6.962163318E0,-1.741582072E1,1.876883387E1
1.479812025E1,7.215089893E0,4.234736009E0,-1.374247706E1,1.608869749E1
1.480817125E1,1.104771054E1,3.026546888E0,-7.688699158E0,1.379594104E1
1.481822125E1,1.129424787E1,2.897022876E0,2.183478963E-1,1.166192318E1
1.482827225E1,9.963199389E0,5.119900378E0,3.193805323E0,1.164813781E1
1.483832325E1,9.564364318E0,8.305941768E0,-2.474075641E0,1.290685026E1
1.484837425E1,8.818238550E0,1.083502626E1,-7.760418767E0,1.598071415E1
1.485842425E1,6.627768656E0,1.307072554E1,-7.946871271E0,1.667105115E1
1.486847525E1,4.089219569E0,1.466511623E1,-7.024054341E0,1.676677340E1
1.487852625E1,2.047929395E0,1.435782166E1,-7.700997022E0,1.642091389E1
1.488857625E1,5.157767531E-1,1.235615836E1,-7.635438040E0,1.453411811E1
1.489862725E1,-4.081637192E-1,8.557079680E0,-4.479155470E0,9.667111461E0
1.490867825E1,8.273459315E-2,5.624075963E0,-1.425405142E0,5.802486990E0
1.491872925E1,1.804953319E0,4.160927190E0,-1.083896758E0,4.663261063E0
1.492877925E1,3.187038048E0,2.477367039E0,-1.280545052E0,4.234897235E0
1.493883025E1,3.487620015E0,7.601169848E-1,-1.361170408E0,3.820216759E0
1.494888125E1,3.180252939E0,-2.004821967E0,1.955178521E0,4.237457129E0
1.495893125E1,3.169600773E0,-6.453671318E0,5.012815640E0,8.764962247E0
1.496898225E1,4.382488132E0,-1.161832395E1,4.527847574E0,1.321715012E1
1.497903325E1,5.625939471E0,-2.301647449E1,-1.211705636E0,2.372504001E1
1.498908325E1,8.368929144E0,-3.484991283E1,-8.370118468E0,3.680508501E1
1.499913425E1,9.665849177E0,-3.860856854E1,-1.113528546E1,4.132849849E1
1.500918525E1,5.628442664E0,-3.753582432E1,-7.142771530E0,3.862171228E1
1.501923625E1,2.408867492E0,-3.606905729E1,-2.365703931E0,3.622673173E1
1.502928625E1,6.522539824E-2,-3.345881345E1,-4.889722395E-1,3.346244978E1
1.503933725E1,-2.512497987E0,-2.829332467E1,2.036049607E0,2.847754141E1
1.504938825E1,-2.706870253E0,-1.698610885E1,5.313605184E0,1.800248428E1
1.505943825E1,-5.654827639E-2,-6.595197911E0,7.925753467E0,1.031103298E1
1.506948925E1,1.076961375E0,-1.951107105E0,7.580883518E0,7.901674484E0
1.507954025E1,1.043516325E0,1.194044706E0,3.466914732E0,3.812370239E0
1.508959125E1,3.799190363E-1,4.060451560E0,1.078427418E0,4.218365921E0
1.509964125E1,-1.075956092E0,5.289735096E0,2.105715673E0,5.794222760E0
1.510969225E1,-2.317088572E0,5.514978613E0,5.894687442E0,8.398287242E0
1.511974325E1,-3.931177223E0,7.112167203E0,7.075356642E0,1.077486651E1
1.512979325E1,-7.031826460E0,9.870857821E0,6.646547574E0,1.382233743E1
1.513984425E1,-1.000464328E1,1.332093257E1,9.004118612E0,1.893711393E1
1.514989525E1,-1.212791464E1,1.744130874E1,1.233595506E1,2.456545036E1
1.515994625E1,-1.287933915E1,2.114250737E1,1.457195021E1,2.872672497E1
1.516999625E1,-1.244541728E1,2.243775685E1,1.301666803E1,2.877107906E1
1.518004725E1,-1.121923160E1,2.222767107E1,1.072519684E1,2.711033689E1
1.519009825E1,-1.016416234E1,2.148225866E1,1.024197358E1,2.587847863E1
1.520014825E1,-7.934639481E0,1.931355211E1,1.265141469E1,2.441372754E1
1.521019925E1,-4.880317149E0,1.673705605E1,1.463229698E1,2.276072617E1
1.522025025E1,-2.752327385E0,1.499136163E1,1.337431765E1,2.027778593E1
1.523030125E1,-8.572608715E-1,1.285995095E1,9.392722811E0,1.594793016E1
1.524035125E1,2.409506008E-1,1.108663780E1,4.476392076E0,1.195866551E1
1.525040225E1,5.660610536E-1,8.879533743E0,1.058275867E0,8.960273010E0
1.526045325E1,1.094206495E0,5.554034505E0,-1.216370837E0,5.790003899E0
1.527050325E1,3.438656601E0,-9.978595108E-1,-6.249736809E0,7.202728164E0
1.528055425E1,6.901525353E0,-8.156865250E0,-1.783395862E1,2.078979517E1
1.529060525E1,8.172775524E0,-1.058120331E1,-2.239369457E1,2.608128984E1
1.530065625E1,7.781803204E0,-1.021413382E1,-1.459166351E1,1.943712002E1
1.531070625E1,6.518335091E0,-6.649625548E0,-5.843620784E0,1.099336692E1
1.532075725E1,2.325975755E0,1.434127872E0,1.298003288E1,1.326454446E1
1.533080825E1,-5.231343631E0,7.408841477E0,2.854769258E1,2.995377505E1
1.534085825E1,-8.687159178E0,-8.760395554E0,2.692745017E1,2.961923088E1
1.535090925E1,-3.176017800E0,-2.395524731E1,-1.351093317E0,2.420261175E1
1.536096025E1,-3.006182790E0,-2.216194837E1,4.842963381E0,2.288325555E1
1.537101125E1,-7.620411866E0,-1.034093303E1,1.324433171E1,1.845041721E1
1.538106125E1,-8.816744002E0,3.667792318E0,4.760794798E0,1.067018474E1
1.539111225E1,-1.103309133E1,1.276130258E1,-1.291669087E0,1.691887576E1
1.540116325E1,-1.257173585E1,1.390020453E1,6.249808145E-1,1.875246195E1
1.541121325E1,-1.275526942E1,1.172532565E1,6.193941507E0,1.839959432E1
1.542126425E1,-9.867493333E0,6.482281160E0,6.932112722E0,1.369093059E1
1.543131525E1,-1.802498365E0,-1.387020364E0,7.601864498E0,7.934807476E0
1.544136625E1,1.391694336E0,-2.086710351E1,1.781374948E1,2.747184909E1
1.545141625E1,-3.837249890E-1,-4.386513823E1,1.930137352E1,4.792536506E1
1.546146725E1,1.860846268E0,-4.769521417E1,-5.707736536E-1,4.773491370E1
1.547151825E1,8.297652755E0,-3.592330725E1,-2.425980772E1,4.413471781E1
1.548156825E1,1.156857817E1,-2.469240111E1,-2.110534714E1,3.448162339E1
1.549161925E1,1.290125685E1,-1.628400910E1,-7.408940295E0,2.205683062E1
1.550167025E1,1.356387737E1,-1.081378566E1,-1.778372461E0,1.743787080E1
1.551172125E1,1.286156829E1,-4.624040118E0,-5.038657994E0,1.456673472E1
1.552177125E1,8.550812634E0,4.452584553E-1,-1.373312502E1,1.618373797E1
1.553182225E1,1.221142165E0,3.771969236E0,-2.027396429E1,2.065799042E1
1.554187325E1,-1.577238767E0,6.179344518E0,-1.738312426E1,1.851607383E1
1.555192325E1,-3.160303116E-2,7.009279597E0,-1.109994840E1,1.312782745E1
1.556197425E1,2.431716364E0,7.326712655E0,-6.698441613E0,1.022071831E1
1.557202525E1,5.067429804E0,8.391042729E0,-2.739666993E0,1.017812449E1
1.558207625E1,7.601490861E0,8.343236479E0,-2.676755338E0,1.159988265E1
1.559212625E1,8.752818732E0,7.513719476E0,-8.143755208E0,1.412050159E1
1.560217725E1,8.633557168E0,6.525473957E0,-1.511313808E1,1.858835825E1
1.561222825E1,4.391835783E0,6.957063961E0,-1.436434599E1,1.655365205E1
1.562227825E1,9.168238261E-1,9.684457941E0,-8.458561113E0,1.289094828E1
1.563232925E1,-6.578205317E-2,1.102610157E1,-4.244778309E0,1.181513377E1
1.564237987E1,-1.205695868E-1,1.081334244E1,-1.998422189E0,1.099711795E1
1.565243088E1,9.526160949E-1,9.624959598E0,-8.218229440E-1,9.706838705E0
1.566248087E1,3.452017781E0,7.402431759E0,-1.408174421E0,8.288267485E0
1.567253187E1,6.235423409E0,5.230900996E0,-4.197617007E0,9.157664487E0
1.568258288E1,7.744930077E0,3.487351336E0,-7.092254511E0,1.106551559E1
1.569263287E1,8.326217573E0,1.648305534E0,-5.086642585E0,9.895288929E0
1.570268387E1,7.514254496E0,-8.082167655E-1,2.292730533E0,7.897711584E0
1.571273488E1,5.638743703E0,-5.158359269E0,7.824145816E0,1.093715496E1
1.572278587E1,5.441092612E0,-7.785054256E0,7.645069574E0,1.219260626E1
1.573283587E1,5.738897152E0,-1.808833940E1,3.354096215E0,1.927103848E1
1.574288687E1,7.395229744E0,-3.186090039E1,-8.576956120E0,3.381376307E1
1.575293787E1,8.318657708E0,-4.017764079E1,-1.514375761E1,4.373529787E1
1.576298888E1,5.196580179E0,-4.040303926E1,-9.662863004E0,4.186622682E1
1.577303887E1,3.270433376E0,-3.409833044E1,-1.901216322E0,3.430752828E1
1.578308987E1,2.443912779E0,-3.040253697E1,8.591416284E-2,3.050072696E1
1.579314088E1,9.527730927E-1,-2.975110569E1,1.656227488E0,2.981239937E1
1.580319087E1,4.897989627E-1,-2.414646997E1,5.885208521E0,2.485814946E1
1.581324187E1,1.643190682E0,-1.376953563E1,1.048048268E1,1.738219504E1
1.582329288E1,2.156002751E0,-5.623012939E0,1.116351348E1,1.268426803E1
1.583334387E1,8.350658642E-1,-7.721575713E-1,5.494242632E0,5.610727619E0
1.584339387E1,-5.564964706E-1,2.498550332E0,3.651661019E0,4.459492155E0
1.585344487E1,-1.436122211E0,4.540000427E0,4.096950465E0,6.281644211E0
1.586349587E1,-1.643641064E0,5.375848795E0,7.124755674E0,9.075431099E0
1.587354588E1,-1.224501829E0,6.044529945E0,1.122692186E1,1.280935288E1
1.588359687E1,-1.472560451E0,7.973279636E0,1.024395228E1,1.306446251E1
1.589364787E1,-2.898601624E0,1.084465078E1,7.593622262E0,1.355254371E1
1.590369788E1,-4.573010883E0,1.394427266E1,8.366695508E0,1.689250610E1
1.591374887E1,-7.508672159E0,1.665163291E1,1.145165491E1,2.155916131E1
1.592379987E1,-1.132075797E1,1.787854481E1,1.292937962E1,2.479860446E1
1.593385088E1,-1.402974141E1,1.963756036E1,1.311522753E1,2.746773769E1
1.594390087E1,-1.683071207E1,2.162758770E1,1.553635955E1,3.150244255E1
1.595395187E1,-1.482241686E1,2.391233342E1,2.114981171E1,3.519685024E1
1.596400288E1,-7.526560546E0,2.308186274E1,2.174718197E1,3.259388631E1
1.597405287E1,-4.308536056E0,1.809161501E1,1.633402385E1,2.475217873E1
1.598410387E1,-3.370367262E0,1.482125326E1,9.569153772E0,1.796100297E1
1.599415487E1,-2.726696992E0,1.232942723E1,5.209073925E0,1.365957918E1
1.600420587E1,-2.874978288E0,9.475227023E0,2.752858604E0,1.027733710E1
1.601425588E1,-1.998271039E0,5.608609493E0,-3.380028324E-1,5.963542026E0
1.602430687E1,1.239905880E0,-5.341437346E-1,-8.691614757E0,8.795842381E0
1.603435787E1,5.121984910E0,-8.726019773E0,-3.017725779E1,3.182836845E1
1.604440788E1,6.972224037E0,-1.437253092E1,-3.396378601E1,3.753292305E1
1.605445887E1,4.636968312E0,-1.335995455E1,-1.080159890E1,1.779506672E1
1.606450987E1,2.853501757E0,-1.124497455E1,1.792005537E0,1.173896114E1
1.607456088E1,1.783210447E0,-3.592808794E0,9.929145205E0,1.070868988E1
1.608461087E1,-1.464898552E0,6.040974838E0,1.972085044E1,2.067731237E1
1.609466187E1,-5.809375981E0,1.128673069E1,2.664435840E1,2.951374211E1
1.610471287E1,-5.422990801E0,1.572116899E0,2.565671923E1,2.627066087E1
1.611476287E1,9.359491915E-1,-1.783975789E1,1.031331897E0,1.789403834E1
1.612481388E1,1.281683066E0,-1.642434462E1,8.840152745E0,1.869625920E1
1.613486487E1,-2.480145343E0,-1.403897065E1,1.513414479E1,2.079149241E1
1.614491587E1,-3.385813851E0,-4.523388487E-1,1.432060297E0,3.703936091E0
1.615496588E1,-4.740827726E0,1.117598910E1,-9.663400948E0,1.551642671E1
1.616501687E1,-7.967037148E0,9.719555268E0,-3.644700494E0,1.308538411E1
1.617506787E1,-1.151669700E1,5.765587353E0,3.777123556E0,1.342173497E1
1.618511788E1,-1.310529895E1,-5.762049202E0,1.600115589E1,2.147060925E1
1.619516887E1,-1.184773828E1,-2.491871408E1,2.461310351E1,3.697453283E1
1.620521987E1,-7.291290808E0,-3.305743016E1,2.007128577E1,3.935496312E1
1.621527087E1,-6.987506028E-1,-3.242412057E1,4.472030053E0,3.273852318E1
1.622532087E1,6.018895751E0,-2.778243472E1,-2.116106409E1,3.543841727E1
1.623537187E1,9.717872440E0,-2.225561141E1,-2.725064449E1,3.650132750E1
1.624542287E1,1.131480785E1,-1.874720249E1,-1.370371119E1,2.583165071E1
1.625547287E1,1.136025825E1,-1.620191653E1,-2.965696377E0,2.000882110E1
1.626552388E1,1.118571068E1,-9.564871856E0,-2.899298612E0,1.500042764E1
1.627557487E1,1.033047353E1,-2.429555526E0,-8.811917710E0,1.379388695E1
1.628562587E1,6.606926841E0,3.225305443E0,-1.642686243E1,1.799710773E1
1.629567588E1,1.549165993E0,6.828287807E0,-1.914827939E1,2.038828176E1
1.630572687E1,-5.880027303E-1,7.153025792E0,-1.389565657E1,1.563971856E1
1.631577787E1,1.470585846E0,5.928967329E0,-1.006881063E1,1.177693610E1
1.632582787E1,5.805696913E0,4.734736097E0,-6.941407456E0,1.021307887E1
1.633587887E1,8.965947404E0,4.852330620E0,-1.855887829E0,1.036231851E1
1.634592987E1,9.888552665E0,6.161611083E0,-4.299136072E-2,1.165121338E1
1.635598087E1,1.039292530E1,7.618071225E0,-6.139198705E0,1.427367038E1
1.636603087E1,1.044835106E1,8.966561362E0,-1.287366735E1,1.884936534E1
1.637608188E1,7.913839180E0,1.119891486E1,-1.108920122E1,1.763561534E1
1.638613287E1,3.953649243E0,1.341194799E1,-6.720738215E0,1.551386520E1
1.639618287E1,1.528995730E0,1.380204615E1,-4.705985922E0,1.466221707E1
1.640623388E1,2.797132552E-1,1.268865911E1,-3.698025931E0,1.321951986E1
1.641628487E1,-6.553012589E-1,1.013475202E1,-2.578750741E0,1.047819515E1
1.642633587E1,-5.473040628E-1,7.430785493E0,-2.938014489E0,8.009247400E0
1.643638588E1,1.046100209E0,5.184085264E0,-4.468626681E0,6.923704940E0
1.644643687E1,2.647919210E0,2.965713041E0,-5.310137200E0,6.633587798E0
1.645648787E1,3.289759301E0,1.053541376E0,-4.912113723E0,6.005108401E0
1.646653787E1,2.632110970E0,-9.463016868E-2,-3.923349556E0,4.725424294E0
1.647658887E1,1.504156319E0,-1.821030530E0,1.891848352E-1,2.369478704E0
1.648663988E1,1.385402001E0,-6.162753628E0,4.878594559E0,7.981200152E0
1.649669087E1,3.157860149E0,-1.184836393E1,7.039942396E0,1.413918660E1
1.650674087E1,5.843096874E0,-2.529265522E1,3.326434207E0,2.617107857E1
1.651679188E1,1.008450806E1,-4.383452220E1,-6.706447620E0,4.547679715E1
1.652684287E1,1.492546000E1,-4.896146380E1,-1.343649109E1,5.292006790E1
1.653689287E1,1.287950404E1,-4.030919847E1,-9.388020480E0,4.334568068E1
1.654694388E1,5.121421824E0,-3.438083749E1,-1.301269338E0,3.478454039E1
1.655699487E1,-7.050262731E-1,-3.015229953E1,3.689921690E0,3.038542004E1
1.656704487E1,-2.508875930E0,-1.998219993E1,6.883248711E0,2.128290124E1
1.657709587E1,-1.955569408E0,-9.447800074E0,1.162907230E1,1.511027797E1
1.658714687E1,-1.097414643E0,-3.053611311E0,9.253481895E0,9.805905777E0
1.659719787E1,-2.023490957E0,1.382733185E0,3.033221485E0,3.899602453E0
1.660724787E1,-2.400264191E0,5.753245050E0,1.824127800E0,6.495270512E0
1.661729887E1,-3.452847501E0,7.315443317E0,3.193594823E0,8.696948584E0
1.662734988E1,-3.881434375E0,8.365336030E0,5.886694883E0,1.094063784E1
1.663739987E1,-3.844605103E0,9.924918838E0,6.570784616E0,1.250840569E1
1.664745075E1,-5.584069898E0,1.166750137E1,4.529777740E0,1.370515637E1
1.665750175E1,-8.217673370E0,1.335921312E1,5.123402860E0,1.649993902E1
